ulasan,score,sentiment
aplikasinya bagus banget buat pemula kyk aku yg baru mau bljr tentang crypto tersedia modul crypto paling lengkap di dunia dan sangat mudah buat di pahami nya riset coin nya pun gokil recommended banget pokoknya ini edukasi crypto terbaik,5,Positif
keren sih ini gampang bgt dan mudah dimengerti buat pemula kaya saya yang baru nyoba nyoba top,5,Positif
wah mantep banget sih ini apk nya belajar modul crypto lengkap banget disini recommended banget buat pemula gokill deh top,5,Positif
baguss nih apk nya no bug no lag gampang juga dipelajarinya mantap,5,Positif
baguss aplikasinya fiturnya jg udah di update jadi lebih enak dipake ui ux nya juga enak dan mudah dipahami,5,Positif
crypto academy tuh keren banget sih buat yang mau belajar dunia kripto dari nol penjelasannya simple gampang dimengerti dan fiturnya lengkap kalau lagi mager baca artikel panjang ada video yang enak ditonton pokoknya aplikasi ini cocok banget buat lo yang mau cuan tapi masih newbie di dunia crypto cobain deh nggak nyesel,5,Positif
debest banget apk ini apalagi gw yg pemula bisa cepet paham riset koinnya gokil modul2nya lengkap beut dah mantep semua kudu nyoba sih,5,Positif
mau ada fitur widget dong kak supaya bisa langsung lihat news di homepage hape buat quick look kalau mau yang detail baru buka appnya,5,Positif
admin untuk login harus daftar lagi atau sama seperti yg di discord masih member gratis tpi udah merasakan manfaatnya banyak sekali next week rencana mau daftar premium,5,Positif
best crypto data education in,5,Positif
thanks for the educations,5,Positif
fiturnya udh di update jadi lebih cakep dari sebelumnya,5,Positif
so far all good kualitas bermutu kekurangan mungkin di auth login di web app nya auto logout dan sebaliknya jadi krg efisien,5,Positif
aplikasi belajar krypto terbaik kelas dunia user friendly bisa belajar dari semua video video pembelajaran kalo kamu mau belajar dijamin kamu bisa sukses di dunia crypto,5,Positif
sepertinya hanya bisa login di 1 perangkat ya kalau login di web maka androidnya ke logout dan sebaliknya aku lihat modul biasanya di web layar besar dan baca berita di android jadi apek juga bolak balik kelogout dan login ulang 4 bintang karena yg bagus itu harus selalu punya room for improvement,4,Positif
yang dimunculin di akun ig cuma yang bagus2 mana calls kemarin maret rungkat semua 90 ga pernah live member sendiri di discord margin call youtube terus,1,Positif
bagus tapi harus ada penambahan fitur khusus market update biar gak ketimpa sama berita,4,Positif
mantap ac maju terus timothy ronald semoga tambah sukses selalu 🙏🙏🙏,5,Positif
bgus bgt kurrr,5,Positif
really good app,5,Positif
tolong untuk ac perbanyak modul trading nya supaya menambah ilmu trading,5,Positif
best experience for crypto educational and signal ever it s sometime mess with trading signal and time to call and taking profit but as an investor even i m not 100 agree with the signal at least 90 are big hit with proper money management and patience big thanks,5,Positif
best information lessons quality and amazingly smooth user interface👌,5,Positif
good apps and information,5,Positif
overall bagus tak bercelah tp lebih suka yg d discord,5,Positif
has high quality apps and very useful,5,Positif
best app,5,Positif
enak banget aplikasinya mudah digunakan dan dipahami,5,Positif
awesome app,5,Positif
akurat detail full edukasi dan akan semakin sempurna,4,Positif
great app for crypto updates especially for indonesians,5,Positif
aplikasinya bagus banget buat orang orang yg tertarik dengan crypto materinya sangat mudah dipahami,5,Positif
aplikasi ini membantu saya dalam trading crypto karena ada banyak modul pembelajaran crypto disini,5,Positif
mending versi discord sudah benar,2,Positif
fitur edukasinya lengkap mulai dari blockchain trading hingga investasi aman benerr ini aplikasi yang saya cari untuk belajar darimana memulai crypto,5,Positif
aplikasi ini sangat user friendly bahkan untuk pemula di dunia kripto desain antarmuka yang intuitif membuat transaksi jadi cepat dan mudah semua kebutuhan trading dan investasi kripto saya terpenuhi di satu platform ini,5,Positif
aplikasi bagus yg memuat informasi yg sangat berbobot serta konten yg membantu untuk belajar seputar crypto secara lebih mendalam,5,Positif
thanks to timothy proff kalimasada and the team from ronald capital i am grateful for educating and providing information for free in a country with low iq thank you for bringing crypto to indonesia🔥,5,Positif
aplikasi ini sangat membantu awalnya ogah2an bergelut dengan kripto ini karena memang tidak tau persis tentang kripto tapi karena aplikasi akademi ini sangat sangat membantu semua pertanyaan yang selama ini tak terjawab heheheh mantulll,5,Positif
gapapa belum bisa login kasih bintang 5 duluu siapa tau abis cycle ini bisa jadi member ac,5,Positif
mantulllll,5,Positif
bermanfaat,5,Positif
yg discord lebih lengkap apa karena masih v 1 gw akan ganti bintangnya kalau udah lebih bagus drpd ini,3,Positif
insight full,5,Positif
the best financial app ever,5,Positif
kalimasada calls awesome,5,Positif
aplikasinya sangat lancar dan lengkap all in one crypto learning app beritanya juga sangat up to date kalau boleh usul kalau bisa bagian ebook diberikan fasilitas bookmark dan bagian research dan news juga dipisahkan 👍,5,Positif
👍🏻,5,Positif
this is overall a good for crypto i gain much insights than from other channel like u tube x etc and i learn trading here and have earned enough to pay for the app fee i like this better than in discord just need to improve more on ui trading calls chart os hard to zoom in and research also need to better format nut still better than in discord format i just dont understand why many say they lost money while i am earning good money and good knowledge after learning from kalimasada,5,Positif
tempat belajar trading crypto yang sangat membantu untuk pemula seperti saya,5,Positif
sangat membantu pengetahuan di dunja crypto walaupunbelum bisa ikut joint komunitas tapi manfaat nya sudah dapat di rasakan dengan edukasi gratis yang di berikan bro tim dan bro kaka,5,Positif
masih banyak yg kurang karena masih versi pertama semoga bisa kedepan bisa lebih baik lagi🙏🙏🔥🔥,5,Positif
terus menginspirasi bagi orang lain ncek,5,Positif
kalo udah makin baik baru bintang 5,3,Positif
apk nya baguss penyimpanan sedikitt tidak ada bug cocok jadiin pembelajaran edukasi,5,Positif
aplikasi edukasi crypto terbaik,5,Positif
bagus jadi memudahkan akses modul dan berita2 semoga nanti messaging dan notif nya juga bakalan ada ya,5,Positif
no need to explained the best crypto education apps,5,Positif
kudos to ac team for bringing the contents from website to app the app contains jam packed information from learning modules coin research crypto and business related news well done on your first release highly recommended for people who want to hand crypto education and latest info on fingertips,5,Positif
very good usefull apps for obtaining crypto assets research direction comprehensive training to get deeply knowledge about trading invest crypto asset well done,5,Positif
bikin platform edukasi disini sepertinya tidak segampang yang dibayangkan tetap semangat ncek prof menua bersama ac,5,Positif
the extraordinary and the best👍💯,5,Positif
saya gak dapat akses karena bukan member ac tapi saya ngerti cara buat aplikasi itu gak mudah dan butuh modal jadi saya sangat mengapresiasi aplikasi ini yang memiliki tujuan mulia untuk memajukan pengetahuan kripto di indonesia salam sukses buat akademi crypto,5,Positif
app great crypto,5,Positif
member asli nih bos apps segini bagus kok klo ada bintang 10 dah gw kasi,5,Positif
mantap bro tim dan kaka kalian luar biasa,5,Positif
bagus banget complete super app,5,Positif
best finance app news in town,5,Positif
insight to elevate,5,Positif
aplikasi penuh informasi dan edukasi ngak hanya sekedar memberikan signal tapi lengkap akan pengetahuannya terimakasih buat timothy dan kalimasada yg sudah berjuang untuk memberikan edukasi crypto di indonesia sehingga saya yg tinggal di kota kecil masih bisa mendapat pengajaran yg luar biasa dg akses aplikasi ini,5,Positif
discord better,1,Positif
aplikasi bagus sangat membantu edukasi yang diberikan berkualitas,5,Positif
useful practical,5,Positif
keep updating for better app experience need more human touch,5,Positif
the best app in crypto,5,Positif
apps terbaik dan paling baik untuk informasi mengenai pasar crypto dan jg sebagai pembelajaran buat kalian yg mau tau ap itu crypto disini dibahas secara detail dan dengan bhsa yg mudah dipahami nggak ada informasi dan aplikasi mengenai crypto sebagus dan sedetail ini terima kasih yang sebanyak banyaknya buat ncek timothy dan prof kalimasada🔥buat kalian yang review bintang 1 ada masalah apa nggk bisa msuk yaatau iri 😜 gua yg ikt brong btc aj untung aplgi mc beh gosipdunia🤣 stayconsistenac📺,5,Positif
tolong ini aplikasi edukasi no 1 di indonesia,5,Positif
very good quality app just need some further features like discord segmented message notifications also looking for pojok ncek avs as well as act bitcoin altcoin and other news 🚀🚀 keep growing for ac,5,Positif
aplikasinya membantu saya belajar crypto edukasi nya sangat mudah dipahami aplikasi mudah digunakan tidak ada kendala,5,Positif
so good,5,Positif
kasih bintang 5 kalo udah ada folder untuk tiap informasi kyk di discord,4,Positif
great application and real time updated crypto news informations education and research very recommended for using👌,5,Positif
yg kasi rating 5 bot semua,1,Positif
aplikasi ini benar benar membuka wawasan saya tentang dunia crypto materinya lengkap mudah dipahami dan sangat membantu untuk pemula seperti saya saya bisa langsung praktik terima kasih sudah menghadirkan platform edukasi sehebat ini,5,Positif
best information in crypto investment no need talk in star but in real money,5,Positif
appnya bagus cuma tolong untuk tim di fix ketika zoom gambar hanya ke zoom di tengah gabisa zoom ke samping gambar dan kalau bisa buat fitur auto rotate sepertinya hanya bug di android saja overall keren appnya 🔥,5,Positif
terbaik sejauh ini belum pernah nerima ilmu dan informasi lebih bagus dan bermanfaat selain di ac jika ada yang nganggap ini jelek berarti ga pernah belajar sedikit pun karena untuk bilang produk bagus jelek harus pernah melihat berbagai pelajaran informasi yang ada di dunia biar ada pembanding nya,5,Positif
this app is perfect for anyone interested in crypto the learning materials are presented very well easy to understand even for beginners i was greatly helped by the video modules and market insights provided making me more confident in investing in crypto especially with the curated information i no longer have to bother looking for news from various sources perhaps it still needs a little improvement in some parts which i believe will definitely be made even better,5,Positif
gue blm join selalu dpt info dari mc which is too late sebenernya pun telat gue msh bisa ngasilin duit dari call gratisan mereka di mc big thanks bro tim bro kaka,5,Positif
aplikasi real bagus masih versi 1 0 pasti akan ada peningkatan lebih banyak lagi yang non member mau jatuhin timothy ronald ga gini caranya,5,Positif
gw member dan apps nya bagus it s unfair to see so many 1 star rating jadi bertanya tanya yang kasih 1 star itu pengguna atau hanya yang mau jelekin reputasi aja because what our community know ac hanya kasih edukasi dan arahan yang jelas dari awal di channel discord sampai apps nya jadi adanya apps juga memudahkan member untuk dengerin modul sambil mobile although improvement can be made by separating the news based on the discord format still a 5 star rating,5,Positif
👍👍👍👍👍,5,Positif
teruslah berkarya bro,5,Positif
bagus dan akurat,1,Positif
hehehe makin gampang akses modulnya,5,Positif
good aplikasi news seputar finance terbaru dari indonesia cmn perlu tambahan push notif sdh sempurna,5,Positif
very good application and easy to understand,5,Positif
the best 🔥,5,Positif
helpful app for indonesian crypto trader and investor however room for improvements always there hope ac can do significant improve the app add features and its contents,5,Positif
aplikasi informasi terbagus di indonesia,5,Positif
amazing teacher i wish i could join to member someday☺,5,Positif
best application information is legit and accurate perfectly developed and executed thanks a lot,5,Positif
gw cuman ikut ikutan mas tapi 500k tetap 500k email gua kapan 😁😁😁,1,Positif
very useful information education app,5,Positif
smooth af,5,Positif
masuk maret 2024 posisi saldo msh minus dr 2021 ikt ac dpt byk call coin dr prof krn byr 14jtan ya diikutin callsnya smbl ikt live baca modul cm kena prank beberapa calls terutama manta dalam bgt dr masuk 3 5 ke 4 blm smpt tp krn target 8 drop pelan2 disuruh akumulasi smpe akhirnya cl di 1 2 makin nyungsep ke 0 6 untung di cutloss balik masuk koin2 jadul yg dlu pegang spt xrp akhirnya balik lg today setelah ta sendiri ya dpt experience modul aja disini positifnya overal ok,4,Positif
great apps for invest,5,Positif
good app good education but remember patience is key don t bark like a dog when your portofolio 50 just be patience if you want your portofolio stable just sell pepsodent or indomie they have pretty stable price,5,Positif
overall bagus testimoni dari saya sebagai member akademi crypto,5,Positif
bagus applikasi nya yok mc lagi jgn bersedih bull run udah depan mata,5,Positif
aplikasi buat crypto bro research mendalam modul edukasi lengkap dan update crypto news nya sangat membantu all in one cocok untuk pemula maupun yang sudah berpengalaman terimakasih team ac sudah memberikan edukasi untuk indonesia,5,Positif
good start mungkin nanti bisa di improve tambah fitur announcement seperti di discord hanya admin yang bisa post,5,Positif
aplikasinya bagus informasi yang diberikan sangat bermanfaat mulai dari berita terkini kemungkinan coin yg akan naik hal hal yang menyebabkan koreksi juga dijelaskan,5,Positif
aplikasi yang sangat bermanfaat untuk memepelajarincrypto,5,Positif
sangat sangat membantu sekali nggak cuma d ajari teknis tp juga psikologi market 80 its all about mentality,5,Positif
woouw news to action,5,Positif
walaupun gua ga masuk member setidaknya gua dapat dampak positif nya dari akademi ini sehat sehat orang baik,5,Positif
aplikasinya berfungsi dengan baik interface nya juga userfriendly engga nyesel untuk investasi lifetime kita percaya dalam jangka panjang akan banyak update dan improvement untuk saat ini masih tahap awal saja sudah bagus banyak yg berikan review buruk di aplikasi ini itu buzzer jangan percaya mereka ga ada akses,5,Positif
respect the efforts thanks for all the inspiration,5,Positif
so far so good long waited for this app all in one the latest news about crypto deep research and all modules in app need upgrade about notification and trading plans thanks to the ac pioneer in crypto especially in indonesia great job 😁👍👍👍,5,Positif
ilmu investasi crypto via buku dan berita seputar dunia crypto membantu dalam berinvestasi crypto,4,Positif
best investment,5,Positif
very goos app thx for the information,5,Positif
mudah digunakan berita berita nya update,5,Positif
sangat terbantu dgn aplikasi baru ini semua data dan informasi lengkap dan kualitas tdk diragukan lagi kecepatan akses nya mantap semangat berkembang terus akademi crypto,5,Positif
so far best indonesia crypto app,5,Positif
saya suka mindset founder,1,Positif
useful app for getting crypto information,5,Positif
user friendly and good quality news,5,Positif
best in class informatif edukatif thanks for ac team proud of your works,5,Positif
lebih gampang akses dan baca nya mantap ac invovasi terus mantap bro tim dan bro kalim,5,Positif
mini bloomberg very usefulll,5,Positif
gud,5,Positif
a good and smoot app,5,Positif
excellent aplication for profesional investor,5,Positif
best crypto research and education,5,Positif
best buy 2024,5,Positif
the most trusted and reliable academy with the best tutor,5,Positif
aplikasi penyelamat khusus untuk orang sabar bukan yang kemaruk,5,Positif
the best ed tech in the world,5,Positif
sangat membantu saya sebagai investor pemula thanks buat bro tim bro kk serta team 🙏🏻,5,Positif
great app,5,Positif
bagus appsnya cuman saya lebih nyaman jika bisa akses informasi nya di discord juga karna di apps gak ad muncul notifnya jika ada update terbaru,5,Positif
discord much better,1,Positif
kalau emg bagus knp mostly bintang 1 ups 🥱,1,Positif
mending dc boss,1,Positif
17jt untuk berita2 ambil dari twitter 👍,1,Positif
bagus appsnya kalau bisa kelola infonya pasti cuan cuman ya gitu ga cocok buat yg maunya disuapin atau cari calls untuk all in,5,Positif
suka2 low d a1 bakpao maksud nya,1,Positif
much better when in discord with 2 ways communication and discussion,1,Positif
aplikasi keren sgt bermanfat,1,Positif
good apps good insight the best,5,Positif
cryptocurrency adalah mata uang virtual yang keamanannya dijamin dengan kriptografi kriptografi membuat uang kripto tidak mungkin dipalsukan atau dibelanjakan secara ganda,1,Positif
bagus ini aplikasi nya yang ngasih bintang 1 pasti bocil fomo yang gak tau apa kencing belum lurus yang bilang scam pasti habis mc 10 😎,5,Positif
detail and nice,5,Positif
keren aplikasinya dukung terus ac,5,Positif
god timotyd good concept to making him more rich from buying class,1,Positif
aplikasinya bagus informasi yang diberikan sangat informatif dan worth it,5,Positif
valid 🔥,5,Positif
mantap parah,5,Positif
bestt skrg jd enak bgt belajar dr modul lgsg dr app suka bangett 🥰 mungkin buat improve bisa banget ditambahin notification untuk update news dan modul tp sejauh ini ok banget terima kasih ac ini the best investment in my life,5,Positif
great,5,Positif
im a newbie investor but this app helps me to understand the market dynamics better than my bloomberg trial xd more importantly this app is focused on crypto best crypto news and analytics app so far at least for me,5,Positif
aplikasi nya bagus tapi pas buka modul yang ada gambar nya cuma bisa di zoom blm bisa di geser pas di zoom tolong di update,5,Positif
mantappp boskuhhh,5,Positif
keren appsnya lancar tinggal nunggu yg disebelah approve,5,Positif
so far aplikasinya bagus cuman sekedar saran color font diberita dibikin warna putih aja rada kurang nyaman rasanya baca text dengan warna ungu,5,Positif
running well no bugs,5,Positif
mudah pengoprasian dan lancar informasi powerfull semoga semakin lengkap isinya,5,Positif
gua yakin 100 ac bakalan keep expanding untuk saat ini news cuma di update 2 3 jam sekali sedangkan research kurang lebih 3 4 jam sekali in the futures semua news dan informasi ac akan di update dalam hitungan menit sukses selalu keep expanding,5,Positif
very smooth i like this app here is the site app with big functional and information for all crypto bro to being crypto pro,5,Positif
dengan apps lebih praktis penggunaannya daripada lewat web sangat membantu sekali easy thankyou,5,Positif
tiap hari baca ac skrg mantab,5,Positif
sejauh ini app nya mantap tapi lebih suka ada section seperti di discord kaya act bitcoin act altcoin market update atau mungkin ga perlu pakai section gpp tapi di tiap info nya dikasih tanda khusus atau tulisan yang bisa jadi pembeda jenis info sama kalo bisa dibikin landscape dong🥲,5,Positif
untuk aplikasi versi pertama sdh bagus tampilannya mirip kyk line today semoga kedepannya ada fitur utk kategori berita dan warna fontnya bs diubah menurut gw kekurangannya ya di warna fontnya tetapi berita yang disajikan cukup ringkas jelas thx ac keep growing up,4,Positif
lancar jaya berita terupdate tiap pagi berasa baca koran baru mantap pokoknya👍,5,Positif
first experience is amazing it would be more amazing with some tweaks 1 add notification setting 2 module categorization i hate that i have to slide it sideways to find the module that i want to watch make it expandable so that i can find it easier this way when the amount expand it s still fairly easy to find anything 3 add theme setting,5,Positif
simple fast accurate,5,Positif
deep information about crypto and all that stuff yg paling informatif suka banget sm ui ux nya simply lovely,5,Positif
one of the best crypto research worldwide market news and also learning platform based in indonesia you will never get more exclusive information better than this app outside the app himself going very smooth and the team serve you the best information every day,5,Positif
next level 🔥,5,Positif
kesan pertama oke pake banget,5,Positif
keren bangettt,5,Positif
the most up to date and powerful apps for crypto in the world,5,Positif
cakep lagi belajar cara pakenya buat cari duid di market,5,Positif
it s a great app i just hope i can use it on horizontal landscape,5,Positif
very deep analysis for crypto and the modules are superb,5,Positif
appsnya bagus n smooth tapi kurang dari sisi notif klo ada news baru atau research baru,5,Positif
best crypto information app,5,Positif
the best investment portal tambahin dong section timoti dan prof biar ada touch personalnya,5,Positif
the perfect place to read updated crypto and macro economy news even better is the lifetime membership👌,5,Positif
application run so smooth and seamless a1 information,5,Positif
aplikasi edukasi yang bagus bisa bikin melek mata terhadap perkembangan teknologi terus dikembangkan agar dapat diakses rakyat indonesia lebih banyak lagi sehingga indonesia tidak semakin tertinggal,5,Positif
a great app which really gives a high quality information around cryptocurrency and macroeconomy easy to use the only thing that bothers me is no option to change the font color,5,Positif
money well spend super worth karena sudah d ajarkan oleh bro kaka dari modul2 nya dan juga gameplan yg d buka kan oleh encek jadi sudah cukup mengerti how to read and implement berita yang sudah diberikan d ac ini thanks ac bless you,5,Positif
simple and easy to use,5,Positif
finally an app version of this great crypto education platform really like the user friendly and fast loading interface especially the lag free videos it would help if there is a push notification so i won t miss any news or research i also hope it would be easier to read the research without having to zoom in so much it s currently bit of a hassle actually to try to read the research content without zooming in overall a commendable v1 0 keep up the good work,5,Positif
the best crypto app in indonesia,5,Positif
the best of the best,5,Positif
keren rapi banget paling suka sama bagian modulnya kaya netflix wkwk kurang fitur continue watchingnya please supaya kalo mau lanjut nonton gaperlu cari lagi 🙏🏻,5,Positif
overall bagus tapi kalau boleh kasih saran tolong teks di ac news dibuat warna putih aja kalau warna ungu gak enak di mata untuk modulnya sudah bagus cuma agak susah kalau mau nyari modul yang non crypto harus scroll,5,Positif
zoom gambar nya kalo bisa bs di geser gambar nya untuk liat gambar biar lbh jelas skrg hanya zoom ke tengah so far bagus apps nya,4,Positif
finally can accessed the most wanted apps this year no kidding apps with fastest information education and valuable way to learn sommany things about investing trading in crypto and many more actually keep it the good stuff love it 😍😍😍😍,5,Positif
best crypto app ever it gives us a lot of news and quality information about certain projects thank you akademi crypto,5,Positif
for a first release this app is so smooth and ui was also intuitive glad ac team took this approach and moved from discord based to app based hopefully pc web based app follows soon content wise still the best place for crypto related information not to mention institusional grade token research keep improving,5,Positif
nice mungkin bisa di tambahkan fungsi search biar lebih interaktif 😊 everything else is good👍🙏,5,Positif
bloombergnya crypto so far so good but perlu ditambah lagi modul dan fitur didalam,5,Positif
one of best platform up to date information and education god bless you all,5,Positif
best app from indonesia,5,Positif
smooth no lag informasi terbaik,5,Positif
love it,5,Positif
terus berkembang ac saya cukup yakin dengan jangka panjang ac saya akan terus percaya ac bukan karena usulan teman atau karena hasutan orang saya percaya ac karena ac memiliki value yang nyata untuk masyarakat dengan visi misinya terima kasih ac dan terus berkembang,5,Positif
one of indonesian best apps for news and education especially for crypto lovers,5,Positif
tambahin fitur notif new post cakep,5,Positif
ac provides deep fundamental analysis research up to date news the next bloomberg with low price and high quality information,5,Positif
looks seamless nice app,5,Positif
congrat ac apps sangat membantu semoga kedepan fitur fitur lebih komprehensif dan lengkap dengan tetap user friendly koen member ac,5,Positif
